steam_volume,injection_pressure,soak_time,stroke_length,spm,vfd_frequency,predicted_oil_production,rod_floating_risk,impact_loading_risk,pump_unsetting_risk,combined_srp_risk,estimated_steam_oil_ratio,pump_load_indicator,optimization_score
799.9506782690901,21.2943086919501,37.37751748232611,51.78760885606649,8.927233539920694,37.14958915168539,12.213465945573443,0.7324689433242025,0.8795705021071185,0.7932352858637209,0.8017582437650139,65.49743388436092,1.7175000981474986,0.6455449053842397
957.7914665880528,18.661158453830485,39.999003142429224,59.4407599358416,8.78430883806561,38.80151220563746,12.839459766125085,0.8358239919489049,0.8909979350386101,0.8368941385842232,0.854572021857246,74.5974896167389,2.0260054114529042,0.644235908644681
1092.6466078691521,16.701361310365616,41.47338559029543,58.17384509904319,8.781564605882288,42.085886362368946,13.250111435801063,0.877829123274199,0.8872297061269857,0.8965356500568714,0.8871981598193521,82.46320139745254,2.1499885604594207,0.6435846577111191
750.9104086685859,17.910146327644576,31.493386021771585,58.66639087724896,6.961340898911601,35.28399985596138,10.805990852209572,0.21780395423181753,0.22714961680285697,0.2969630012263814,0.24730552408701864,69.49019473906387,1.4409870734283876,0.639553119543365
1055.759199697097,20.7472395515292,35.274915891885676,56.6224464579959,6.19393899428638,40.25602815044475,11.99619310156491,0.5176888864275025,0.4281775994843311,0.6104694963190549,0.5187786607436294,88.00785305459719,1.4118432326175159,0.6394473622415667
813.9778901772826,21.96388021664605,29.22125420087565,46.743413204057845,6.6740423177567765,30.92611809866328,10.3804058758742,0.09939911576805688,0.09087014139976218,0.18740560448088947,0.1258916205495695,78.41484233955663,0.9647944298438078,0.6314756812403389
780.9821808754876,19.65972254365581,35.662017294813964,58.19899056197972,6.909729862907811,43.501170108732396,12.098120498746486,0.8097407028261545,0.848618954924566,0.8187699594608474,0.825709872403856,64.55400910880388,1.749353023056842,0.6290565467176474
1090.6400570494652,17.887422743373463,36.948093394609565,63.171125548424726,7.428251785969804,37.997756597438034,12.116015514640747,0.6021819882884106,0.5317549512984866,0.6041684757136648,0.579368471766854,90.01639653989861,1.7830486275764401,0.603469046953674
852.8275168206332,21.95554516513966,34.486337706514604,62.500689078456915,8.345941898664922,34.70675493963326,11.485194398547836,0.444069335614987,0.6016963570237964,0.49938314831291225,0.5150496136505652,74.25451300401697,1.8103984612438173,0.6033656798987543
1156.0966550873877,14.51661757101138,33.361496952633146,58.45248784640786,6.927430550476766,33.75171527685262,11.182166796169145,0.11015380443786285,0.12871921311298612,0.19905754334679743,0.14597685363254878,103.38753446992494,1.3666931873900048,0.5975098033445081
1027.4309178233939,17.199757457038864,34.56101618794245,58.065580230498284,8.971036363913589,32.58230818757997,11.434238093157266,0.3119937182101901,0.6227809377013842,0.4269799764347438,0.45391821078210604,89.85565189850755,1.6972399060446721,0.5706634589509032
838.1223520301796,15.890214650726454,33.82858320611493,60.81744144170249,7.638837432029293,37.955951158339055,11.381046222170436,0.6904258265106202,0.5231556116697108,0.6944525486240198,0.6360113289347836,73.6419425480854,1.7633368861081218,0.5704094675560913
822.3594695475438,16.855779599561863,27.05178733844768,50.1483002218107,6.116812652376044,33.5012856062932,9.907034468149142,0.10507921424699397,0.11996618032718177,0.1435401485676734,0.1228618477139497,83.00763181872517,1.0276444226126655,0.5650712845229275
